"";"CO_MUNICIPIO";"Populacao";"desp_aluno_mat";"CO_ENTIDADE";"IN_LOCAL_FUNC_PREDIO_ESCOLAR";"IN_LOCAL_FUNC_SALAS_EMPRESA";"IN_LOCAL_FUNC_SOCIOEDUCATIVO";"IN_LOCAL_FUNC_UNID_PRISIONAL";"IN_LOCAL_FUNC_PRISIONAL_SOCIO";"IN_LOCAL_FUNC_TEMPLO_IGREJA";"IN_LOCAL_FUNC_CASA_PROFESSOR";"IN_LOCAL_FUNC_GALPAO";"IN_AGUA_FILTRADA";"IN_AGUA_REDE_PUBLICA";"IN_AGUA_POCO_ARTESIANO";"IN_AGUA_CACIMBA";"IN_AGUA_FONTE_RIO";"IN_AGUA_INEXISTENTE";"IN_ENERGIA_REDE_PUBLICA";"IN_ENERGIA_INEXISTENTE";"IN_LABORATORIO_INFORMATICA";"IN_QUADRA_ESPORTES";"IN_BIBLIOTECA";"IN_SALA_LEITURA";"IN_INTERNET";"IN_BANDA_LARGA";"IN_ALIMENTACAO";"UF";"Nome_Escola";"Indicador_Escola";"num_matriculas"
"5200";4312427;2986;31139,8439655172;43150667;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;"RS";"ESC MUN ENS FUND JOSE RODRIGUES CARDOSO";4,2;328
"5201";3203908;50647;13771,551157963;32006160;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"ES";"EMEF SAO CRISTOVAO";4,6;322
"5202";3203908;50647;13771,551157963;32007213;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;"ES";"EMEIEF REGINA ALVES DUTRA";5,4;275
"5203";3203908;50647;13771,551157963;32006241;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"ES";"EMEF DR ADALTON SANTOS";5,5;745
"5204";3203908;50647;13771,551157963;32007191;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;"ES";"EMEIEF FRANCISCO SECCHIM";4,8;267
"5205";3203908;50647;13771,551157963;32064179;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"ES";"EMEF TITO DOS SANTOS NEVES";5,3;892
"5206";3203908;50647;13771,551157963;32006047;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;"ES";"EMEF VENECIANO";5,5;824
"5207";3203908;50647;13771,551157963;32007183;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;1;0;1;0;1;"ES";"EMEIEF CEDROLANDIA";5,3;162
"5208";2206506;7605;18398,3758275058;22085548;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"PI";"UNIDADE ESCOLAR MUNICIPAL ANTONIO HIPOLITO DE SOUSA";3,7;248
"5209";2206506;7605;18398,3758275058;22085530;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;"PI";"UNIDADE ESCOLAR MUNICIPAL ANGELO DE MARIA BEZERRA";4,9;519
"5210";2206506;7605;18398,3758275058;22085769;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"PI";"UNIDADE ESCOLAR MUNICIPAL PADRE CICERO ROMAO BATISTA";4,3;417
"5211";2312007;31814;13887,4587730673;23204761;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;"CE";"JOSE OTILIO SABINO COSTA EEF";3,6;192
"5212";2312007;31814;13887,4587730673;23023503;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;"CE";"FRANCISCO MARQUES DA ROCHA EEF";5,2;649
"5213";2312007;31814;13887,4587730673;23022973;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;"CE";"FAZENDINHA EEF";4,5;261
"5214";2312007;31814;13887,4587730673;23023708;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;1;"CE";"JOAO PEIXOTO DA MOTA EEF";4,6;279
"5215";2312007;31814;13887,4587730673;23195045;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;"CE";"CORACAO DE JESUS EEF";4,3;333
"5216";2312007;31814;13887,4587730673;23022752;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;"CE";"ANTONIO FRANCISCO CANAFISTULA EEF";4,2;474
"5217";2312007;31814;13887,4587730673;23023058;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;1;"CE";"PEDRO ROSA DA COSTA EEF";5,6;156
"5218";2312007;31814;13887,4587730673;23023783;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;"CE";"JOSE PEREIRA NASCIMENTO EEF";4,1;376
"5219";2312007;31814;13887,4587730673;23024038;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;"CE";"RAIMUNDO CAMOES VIANA EEF";4,6;777
"5220";2312007;31814;13887,4587730673;23173386;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;"CE";"JESUS MARIA JOSE EEF";5,6;509
"5221";2312007;31814;13887,4587730673;23023686;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"CE";"C EDUCAC MUL JOAO CORDEIRO";4,5;656
"5222";2312007;31814;13887,4587730673;23023600;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;"CE";"DOUTOR CHAGAS FEIJAO EEF";5,7;376
"5223";2312007;31814;13887,4587730673;23024046;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;1;"CE";"SAO RAIMUNDO EEF";3,7;618
"5224";2312007;31814;13887,4587730673;23024186;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;1;"CE";"SAO VICENTE DE PAULA EEF";4,6;155
"5225";2312007;31814;13887,4587730673;23023880;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;1;"CE";"LOURENCO JOSE DE LIRA EEF";4,6;223
"5226";2312007;31814;13887,4587730673;23024194;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;1;"CE";"SANTA ANA EEF";4;522
"5227";2312007;31814;13887,4587730673;23023635;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;"CE";"ISAIAS COELHO DO NASCIMENTO EEF";5,3;297
"5228";2500775;8348;15013,3550117647;25019481;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PB";"EMEF ANTONIO MEIRA DE SA";3,9;205
"5229";2500775;8348;15013,3550117647;25241923;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"PB";"EMEF SEVERINA FERREIRA DE SOUSA";3,5;378
"5230";2500775;8348;15013,3550117647;25019406;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PB";"EMEF JOAQUINA AMELIA DE SA";4,4;339
"5231";2920700;21313;10579,8020831667;29287677;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;"BA";"COLEGIO MUNICIPAL DR ANTENOR LEMOS";3,4;510
"5232";2920700;21313;10579,8020831667;29288002;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;"BA";"ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO";3,5;330
"5233";2920700;21313;10579,8020831667;29430046;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL MARIA AMELIA GENE PIRAJA";2,8;752
"5234";2509156;6569;18924,9046112601;25019562;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"PB";"INST JOAQUINA DE PAIVA GADELHA";3,7;470
"5235";2509156;6569;18924,9046112601;25019554;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"PB";"ESC MUL PE JULIA MARIA DE CARVALHO SILVA";4,5;403
"5236";2805406;34147;13154,185761079;28031261;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"SE";"CENTRO DE FORMACAO AGRICOLA DOM JOSE BRANDAO DE CA";3,5;492
"5237";2805406;34147;13154,185761079;28002822;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;"SE";"ESCOLA MUNICIPAL BOM JESUS DOS PASSOS";3,1;714
"5238";2313005;18127;13542,4893306288;23123141;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"CE";"CINCINATO FURTADO LEITE EEF";4,3;185
"5239";2313005;18127;13542,4893306288;23187352;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;"CE";"MUNDOCA MOREIRA EEIEF";5,3;462
"5240";2313005;18127;13542,4893306288;23123427;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;"CE";"SANTA MARIA GORETE EEIEF";5,2;164
"5241";2313005;18127;13542,4893306288;23123508;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;"CE";"ANTONIO BENIGNO BEZERRA EEIEF";4,3;276
"5242";2313005;18127;13542,4893306288;23122471;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;1;1;1;1;"CE";"ANIBAL RODRIGUES PINHEIRO EEF";4,5;552
"5243";2313005;18127;13542,4893306288;23122773;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;"CE";"JOSE OSTER MACHADO EEIEF";5,2;973
"5244";2919926;20689;29520,6174084507;29434297;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"BA";"COMPLEXO DE EDUCACAO MUN PROF MAGALHAES NETTO";3,1;1130
"5245";2517209;5327;31195,4603888889;25019775;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;"PB";"EMEF AGRIPINO FERNANDES DAS CHAGAS";5,2;231
"5246";2517209;5327;31195,4603888889;25019791;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;"PB";"EMEF NOEL ALVES DE OLIVEIRA";4,9;180
"5247";2906501;89271;26326,7577542259;29176875;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL 14 DE AGOSTO";3,4;361
"5248";2906501;89271;26326,7577542259;29176441;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL ALBERTINA DIAS COELHO";2,9;369
"5249";2906501;89271;26326,7577542259;29176905;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;"BA";"ESCOLA MUNICIPAL CONSELHEIRO LUIZ VIANA";3;398
"5250";2906501;89271;26326,7577542259;29177014;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL PE JOSE DE ANCHIETA";1,8;131
"5251";2906501;89271;26326,7577542259;29177294;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;"BA";"ESCOLA MUNICIPAL ARGENTINA CASTELO BRANCO";3,1;240
"5252";2906501;89271;26326,7577542259;29176433;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL IVONICE COSTA SOTERO";3;228
"5253";2906501;89271;26326,7577542259;29176425;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"BA";"COLEGIO PROFESSOR DASIO JOSE DE SOUZA";3,4;471
"5254";3145000;14934;19154,5784099869;31166987;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"MG";"EM SAO MIGUEL";6,1;670
"5255";3145000;14934;19154,5784099869;31347728;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;"MG";"EM PROFA NEUZA LOPES PINTO";6,2;357
"5256";3145000;14934;19154,5784099869;31168874;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM PRESIDENTE VARGAS";6,2;159
"5257";1703305;4590;45296,1373255814;17023793;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;"TO";"ESC MUL STA LUZIA";3,2;186
"5258";2911709;86320;15923,7559498208;29244820;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL GETULIO VARGAS";3,8;341
"5259";2911709;86320;15923,7559498208;29245303;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;"BA";"ESCOLA MUNICIPAL PEDRO BARROS PRATES";4,7;731
"5260";2911709;86320;15923,7559498208;29243955;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL PROFESSORA ENEDINA COSTA DE MACEDO";4,1;875
"5261";2911709;86320;15923,7559498208;29243971;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL PROFESSORA JOSEFINA TEIXEIRA DE AZEVEDO";3,9;1068
"5262";2911709;86320;15923,7559498208;29244773;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;"BA";"ESCOLA MUNICIPAL DOUTOR JOSE BASTOS";4,6;614
"5263";2911709;86320;15923,7559498208;29244897;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL ANISIO COTRIM FERNANDES";3,5;548
"5264";2911709;86320;15923,7559498208;29437806;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL ROMULO ALMEIDA";4,5;923
"5265";2911709;86320;15923,7559498208;29245028;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL COLONIA AGRICOLA DE CERAIMA";3,6;618
"5266";2911709;86320;15923,7559498208;29410541;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL JOSE NEVES TEIXEIRA";5,3;1218
"5267";2302206;52719;11613,0786790924;23059303;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;"CE";"GREGORIO BEZERRA DA SILVA EMEF";5,1;235
"5268";2302206;52719;11613,0786790924;23059532;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;1;1;"CE";"CASTRO ALVES EMEF";5,6;365
"5269";2302206;52719;11613,0786790924;23207370;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;1;"CE";"MANUEL DE LIMA EMEF";5,4;455
"5270";2302206;52719;11613,0786790924;23058692;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;1;1;"CE";"MARIO ALENCAR EMEF";4,7;580
"5271";2302206;52719;11613,0786790924;23058609;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;1;1;0;1;"CE";"PEDRO DE QUEIROZ FERREIRA EMEF";5,1;346
"5272";2302206;52719;11613,0786790924;23058668;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;"CE";"JOSE ROLDAO DE OLIVEIRA EMEF";4,2;400
"5273";2302206;52719;11613,0786790924;23059265;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;1;"CE";"BENEDITO EVARISTO PINHEIRO EMEF";5,3;237
"5274";2302206;52719;11613,0786790924;23059591;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"CE";"MANUEL FERREIRA DA FONSECA EMEF";5,6;190
"5275";2302206;52719;11613,0786790924;23207345;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;1;"CE";"ERNESTO GURGEL VALENTE EMEF";5,6;266
"5276";2302206;52719;11613,0786790924;23058617;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;1;"CE";"JOSE BESSA EMEF";4,9;529
"5277";2302206;52719;11613,0786790924;23058455;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;"CE";"ADELIA BARROS COLACO EMEF";4,8;297
"5278";2302206;52719;11613,0786790924;23058579;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;1;1;0;1;"CE";"GERMANO JOSE DO NASCIMENTO EMEF";5,6;306
"5279";2302206;52719;11613,0786790924;23059664;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;1;"CE";"RAIMUNDA CARNEIRO EMEF";5,7;207
"5280";2302206;52719;11613,0786790924;23059583;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;"CE";"JOSE FRANCISCO DAS CHAGAS EMEF";6;257
"5281";2302206;52719;11613,0786790924;23059079;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;"CE";"BOM JESUS DOS NAVEGANTES EMEF";4,4;265
"5282";2302206;52719;11613,0786790924;23058765;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;"CE";"JOSE DE ALENCAR EMEF";5,1;225
"5283";2302206;52719;11613,0786790924;23059362;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;"CE";"MARIA CLEMENTE DA SILVA EMEF";5,6;269
"5284";2302206;52719;11613,0786790924;23059184;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;1;1;"CE";"JOSE THEMIO BEZERRA DOUTOR EMEF";5,4;220
"5285";2302206;52719;11613,0786790924;23058960;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;1;1;"CE";"JOAQUIM DE JESUS DOURADO MONSENHOR EMEF";6;336
"5286";2302206;52719;11613,0786790924;23059168;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"CE";"JOSE ANSELMO DE ALMEIDA EMEF";4,5;125
"5287";2302206;52719;11613,0786790924;23059273;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;"CE";"BETESDA CENTRO DE EDUCACAO MUNICIPAL DE ENSINO FUNDAMENTAL";4,8;240
"5288";2302206;52719;11613,0786790924;23058919;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;1;1;1;1;"CE";"SAO BERNARDO EMEF";5,7;380
"5289";2302206;52719;11613,0786790924;23204206;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;1;1;"CE";"PEDRO DE QUEIROZ DESEMBARGADOR EMEF";5,1;687
"5290";2302206;52719;11613,0786790924;23207337;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;1;1;1;1;"CE";"RAUL BARBOSA EMEF";4,5;260
"5291";2302206;52719;11613,0786790924;23059133;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;1;1;1;1;"CE";"ISABEL PINHEIRO DE LIMA EMEF";5;186
"5292";2908606;26412;14411,6640292553;29156068;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"BA";"UNIDADE ESCOLAR PROFESSOR EPAMINONDAS ALVES DE SOUZA PINTO";2,7;286
"5293";2908606;26412;14411,6640292553;29155940;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"UNIDADE ESCOLAR MARIA CAROLINA ROCHA GOMES";3,3;259
"5294";2908606;26412;14411,6640292553;29156130;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"BA";"UNIDADE ESCOLAR HELENA DE CASTRO BAPTISTA";3,6;941
"5295";2908606;26412;14411,6640292553;29155924;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"BA";"NUCLEACAO ESCOLAR EDUARDO DE ALMEIDA LINS";4;358
"5296";2908606;26412;14411,6640292553;29155983;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"NUCLEACAO ESCOLAR DILSON BATISTA MENDES";1,9;228
"5297";2908606;26412;14411,6640292553;29156122;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"BA";"UNIDADE ESCOLAR CONEGO RODOLFO DUARTE GUIMARAES";3,1;756
"5298";2908606;26412;14411,6640292553;29471656;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"BA";"ESCOLA CARLOS ALBERTO DOS SANTOS";3,9;375
"5299";2615706;15235;11336,392800789;26024195;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;"PE";"ESCOLA MINIMA BELIZARIO";4,8;1001
"5300";2615706;15235;11336,392800789;26134093;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;"PE";"ESCOLA JOAO HENRIQUE DA SILVA";6,1;315
"5301";2615706;15235;11336,392800789;26024160;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"PE";"ESCOLA SAO VICENTE DE PAULO";5,3;173
"5302";2615706;15235;11336,392800789;26019442;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;1;1;"PE";"ESCOLA MUNICIPAL HIGINO BEZERRA";5;281
"5303";2615706;15235;11336,392800789;26024187;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;"PE";"ESCOLA MILTON PESSOA";6,4;108
"5304";2615706;15235;11336,392800789;26024020;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;"PE";"ESCOLA MANOEL CANDIDO FERREIRA";4,9;113
"5305";2303600;20269;21369,5811221945;23106271;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;"CE";"FRANCISCO RODRIGUES PEREIRA EEF";4,2;890
"5306";2303600;20269;21369,5811221945;23106026;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;"CE";"ANTONIO ALVES DE CASTRO EEIF";6,3;165
"5307";2303600;20269;21369,5811221945;23106174;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;"CE";"EPAMINONDAS GOMES DA SILVA EEF CAPITAO";4,1;361
"5308";2207801;20198;13850,6191920624;22098690;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;"PI";"UNIDADE ESCOLAR FREI HENRIQUE CAVALCANTI";4,3;611
"5309";2207801;20198;13850,6191920624;22112642;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;"PI";"UNID ESC SAO FRANCISCO";3,8;330
"5310";2207801;20198;13850,6191920624;22098313;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;"PI";"UNID ESC RAIMUNDA TEONILA DE MACEDO";4,1;400
"5311";2207801;20198;13850,6191920624;22134131;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;"PI";"ESC MUL ANTONIO JOSE DA CRUZ";3,8;359
"5312";2207801;20198;13850,6191920624;22098380;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;"PI";"UNID ESC HILDEBRANDO JORGE RODRIGUES";2,2;235
"5313";2207801;20198;13850,6191920624;22098402;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;"PI";"UNIDADE ESCOLAR FLORENTINO MARTINIANO PEREIRA";3,9;253
"5314";1200336;17545;25780,2396938775;12002399;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;"AC";"ESC VENINA BATISTA SIQUEIRA";3,2;293
"5315";4208609;4006;41495,6967826087;42124840;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"ESCOLA BASICA MUNICIPAL ALBERTO BORDIN";5,5;419
"5316";2911204;33030;13160,6404159132;29350212;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"BA";"ESCOLA MUNICIPAL PROFESSORA CERES LIBANIO";4,2;1220
"5317";2911204;33030;13160,6404159132;29299209;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"BA";"GRUPO ESCOLAR ROMULO GALVAO";3,2;478
"5318";2911204;33030;13160,6404159132;29299071;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"BA";"ESCOLA ELODIA VELLOSO DE SOUZA";3,4;640
"5319";5005400;44994;37404,4416790353;50018124;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;"MS";"EM ARTUR TAVARES DE MELO";4,4;149
"5320";2915304;7319;19666,0132227488;29321140;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL OTHONIEL FERREIRA DOS SANTOS";3;956
"5321";3160454;7315;12741,6598767967;31092061;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"MG";"EM DE CAPAO";4,5;634
"5322";3160454;7315;12741,6598767967;31092002;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"MG";"EM DE BREJO GRANDE";4,6;201
"5323";3160454;7315;12741,6598767967;31259080;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;"MG";"EM SAO JOAQUIM";4,3;223
"5324";3113503;9544;34073,1840229885;31305405;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;"MG";"ESCOLA MUNICIPAL NUCLEO DA ESTIVA";3,8;78
"5325";2106359;7630;9216,50570652174;21076596;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"MA";"UE TEIXEIRA SANTOS";2,8;622
"5326";2302909;17621;13748,0267264957;23054220;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;"CE";"PADRE JOSE DE ANCHIETA EEF";4,4;236
"5327";2302909;17621;13748,0267264957;23054328;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;"CE";"MARIETA CALS EEF";4,7;546
"5328";2302909;17621;13748,0267264957;23054255;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;"CE";"JOSE SARAIVA SOBRINHO EEF";5,4;454
